"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"4440996184072","Logistics","companyID_0000","Standard PO","Road Packed","4507000470","Purchase order","vendorID_0231","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0226","true","00001","4507000470_00001","true","NONE","NONE","Record Service Entry Sheet",21.0,02-01-2018 22:37:00.000
"4436701216779","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4436701216780","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4436701216781","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4436701216782","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4436701216783","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4436701216784","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:37:00.000
"4440996184073","Logistics","companyID_0000","Standard PO","Road Packed","4507000470","Purchase order","vendorID_0231","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0226","true","00001","4507000470_00001","true","NONE","NONE","Record Service Entry Sheet",21.0,02-01-2018 22:37:00.000
"4440996184076","Logistics","companyID_0000","Standard PO","Road Packed","4507000470","Purchase order","vendorID_0231","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0226","true","00001","4507000470_00001","true","NONE","NONE","Record Service Entry Sheet",21.0,02-01-2018 22:37:00.000
"4440996184074","Logistics","companyID_0000","Standard PO","Road Packed","4507000470","Purchase order","vendorID_0231","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0226","true","00001","4507000470_00001","true","NONE","NONE","Record Service Entry Sheet",21.0,02-01-2018 22:37:00.000
"4440996184075","Logistics","companyID_0000","Standard PO","Road Packed","4507000470","Purchase order","vendorID_0231","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0226","true","00001","4507000470_00001","true","NONE","NONE","Record Service Entry Sheet",21.0,02-01-2018 22:37:00.000
"4445291151363","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","batch_06","batch_06","Record Goods Receipt",4709.0,02-01-2018 22:38:00.000
"4445291151362","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","batch_06","batch_06","Record Goods Receipt",4081.0,02-01-2018 22:38:00.000
"4436701216789","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",142.0,02-01-2018 22:38:00.000
"4445291151361","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","batch_06","batch_06","Record Goods Receipt",627.0,02-01-2018 22:38:00.000
"4436701216785","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",355.0,02-01-2018 22:38:00.000
"4436701216790","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",994.0,02-01-2018 22:38:00.000
"4445291151365","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","NONE","NONE","Record Service Entry Sheet",313.0,02-01-2018 22:38:00.000
"4445291151360","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","batch_06","batch_06","Create Purchase Order Item",313.0,02-01-2018 22:38:00.000
"4436701216801","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216800","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216793","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216796","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216795","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4445291151364","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","NONE","NONE","Record Service Entry Sheet",313.0,02-01-2018 22:38:00.000
"4436701216792","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",568.0,02-01-2018 22:38:00.000
"4436701216799","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216791","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",3978.0,02-01-2018 22:38:00.000
"4445291151366","Logistics","companyID_0000","Standard PO","Road Packed","4507000471","Purchase order","vendorID_0232","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0227","true","00001","4507000471_00001","true","NONE","NONE","Record Service Entry Sheet",313.0,02-01-2018 22:38:00.000
"4436701216798","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216786","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",248.0,02-01-2018 22:38:00.000
"4436701216787","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",2202.0,02-01-2018 22:38:00.000
"4436701216794","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216788","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",639.0,02-01-2018 22:38:00.000
"4436701216797","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:38:00.000
"4436701216806","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",1598.0,02-01-2018 22:39:00.000
"4436701216805","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",2770.0,02-01-2018 22:39:00.000
"4436701216804","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",4866.0,02-01-2018 22:39:00.000
"4436701216803","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",994.0,02-01-2018 22:39:00.000
"4436701216802","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",1172.0,02-01-2018 22:39:00.000
"4436701216812","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216811","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216810","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216809","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216808","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216807","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:39:00.000
"4436701216832","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216823","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",248.0,02-01-2018 22:40:00.000
"4436701216824","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",71.0,02-01-2018 22:40:00.000
"4436701216829","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216814","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",497.0,02-01-2018 22:40:00.000
"4436701216822","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",1918.0,02-01-2018 22:40:00.000
"4436701216813","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",1420.0,02-01-2018 22:40:00.000
"4436701216818","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",71.0,02-01-2018 22:40:00.000
"4436701216828","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216819","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",319.0,02-01-2018 22:40:00.000
"4449586118659","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","NONE","NONE","Record Service Entry Sheet",536.0,02-01-2018 22:40:00.000
"4436701216820","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",35.0,02-01-2018 22:40:00.000
"4436701216837","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216827","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216825","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216826","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4449586118660","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","NONE","NONE","Record Service Entry Sheet",536.0,02-01-2018 22:40:00.000
"4449586118658","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","batch_06","batch_06","Record Goods Receipt",536.0,02-01-2018 22:40:00.000
"4436701216817","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",71.0,02-01-2018 22:40:00.000
"4436701216821","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",213.0,02-01-2018 22:40:00.000
"4436701216836","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4449586118657","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","batch_06","batch_06","Record Goods Receipt",536.0,02-01-2018 22:40:00.000
"4436701216830","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216835","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216834","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216816","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",603.0,02-01-2018 22:40:00.000
"4449586118656","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","batch_06","batch_06","Create Purchase Order Item",536.0,02-01-2018 22:40:00.000
"4436701216831","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4436701216815","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","batch_06","batch_06","Record Goods Receipt",994.0,02-01-2018 22:40:00.000
"4436701216833","Logistics","companyID_0000","Standard PO","Other Logistics Services","4507000469","Purchase order","vendorID_0230","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0225","true","00001","4507000469_00001","true","NONE","NONE","Record Service Entry Sheet",35.0,02-01-2018 22:40:00.000
"4449586118664","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","NONE","NONE","Record Service Entry Sheet",536.0,02-01-2018 22:41:00.000
"4449586118661","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","batch_06","batch_06","Record Goods Receipt",536.0,02-01-2018 22:41:00.000
"4449586118662","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","batch_06","batch_06","Record Goods Receipt",536.0,02-01-2018 22:41:00.000
"4449586118663","Logistics","companyID_0000","Standard PO","Road Packed","4507000472","Purchase order","vendorID_0233","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0228","true","00001","4507000472_00001","true","NONE","NONE","Record Service Entry Sheet",536.0,02-01-2018 22:41:00.000
"4453881085958","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085953","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085957","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085954","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085960","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","batch_02","batch_02","Record Goods Receipt",8786.0,02-01-2018 23:30:00.000
"4453881085959","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085956","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:30:00.000
"4453881085952","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","batch_02","batch_02","Create Purchase Order Item",92.0,02-01-2018 23:30:00.000
"4453881085955","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",184.0,02-01-2018 23:30:00.000
"4453881085972","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",184.0,02-01-2018 23:31:00.000
"4453881085970","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:31:00.000
"4453881085969","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:31:00.000
"4453881085968","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:31:00.000
"4453881085967","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:31:00.000
"4453881085965","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",92.0,02-01-2018 23:31:00.000
"4453881085966","Logistics","companyID_0000","Standard PO","Road Packed","4507000473","Purchase order","vendorID_0234","Service","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0229","true","00001","4507000473_00001","true","NONE","NONE","Record Service Entry Sheet",184.0,02-01-2018 23:31:00.000
